date,time,people
2020-02-26,10,4461
2020-02-26,11,4002
2020-02-26,12,4651
2020-02-26,13,4945
2020-02-26,14,4833
2020-02-26,15,4528
2020-02-26,16,6063
2020-02-26,17,8788
2020-02-26,18,14233
2020-02-26,19,10814
2020-02-26,20,6459
2020-02-26,21,6090
2020-02-26,22,5481
2020-02-26,23,1590
2020-02-27,0,927
2020-02-27,1,14
2020-02-27,5,0
2020-02-27,6,1216
2020-02-27,7,5853
2020-02-27,8,13144
2020-02-27,9,7500
2020-02-27,10,4816
2020-02-27,11,4274
2020-02-27,12,4865
2020-02-27,13,5317
2020-02-27,14,5239
2020-02-27,15,5264
2020-02-27,16,6869
2020-02-27,17,9708
2020-02-27,18,15693
2020-02-27,19,12201
2020-02-27,20,7419
2020-02-27,21,6865
2020-02-27,22,6775
2020-02-27,23,2490
2020-02-28,0,830
2020-02-28,1,10
2020-02-28,5,2
2020-02-28,6,666
2020-02-28,7,1049
2020-02-28,8,1814
2020-02-28,9,2907
2020-02-28,10,4250
2020-02-28,11,4991
2020-02-28,12,5099
2020-02-28,13,5481
2020-02-28,14,6142
2020-02-28,15,6239
2020-02-28,16,6501
2020-02-28,17,7595
2020-02-28,18,7289
2020-02-28,19,5936
2020-02-28,20,5033
2020-02-28,21,5136
2020-02-28,22,5913
2020-02-28,23,2595
2020-02-29,0,898
2020-02-29,1,14
2020-02-29,5,3
2020-02-29,6,600
2020-02-29,7,871
2020-02-29,8,1483
2020-02-29,9,2707
2020-02-29,10,3906
2020-02-29,11,4329
2020-02-29,12,4812
2020-02-29,13,5471
2020-02-29,14,5899
2020-02-29,15,5935
2020-02-29,16,6445
2020-02-29,17,7172
2020-02-29,18,7124
2020-02-29,19,5648
2020-02-29,20,4914
2020-02-29,21,5198
2020-02-29,22,5433
2020-02-29,23,2646
2020-03-01,0,393
2020-03-01,1,7
2020-03-01,5,0
2020-03-01,6,520
2020-03-01,7,853
2020-03-01,8,1525
2020-03-01,9,2426
2020-03-01,10,3376
2020-03-01,11,3741
2020-03-01,12,4214
2020-03-01,13,4496
2020-03-01,14,4829
2020-03-01,15,5366
2020-03-01,16,5263
2020-03-01,17,6030
2020-03-01,18,5818
2020-03-01,19,4637
2020-03-01,20,4446
2020-03-01,21,4849
2020-03-01,22,4432
2020-03-01,23,1304
2020-03-02,0,389
2020-03-02,1,9
2020-03-02,5,0
2020-03-02,6,1308
2020-03-02,7,5864
2020-03-02,8,13468
2020-03-02,9,7929
2020-03-02,10,4296
2020-03-02,11,3612
2020-03-02,12,4062
2020-03-02,13,3965
2020-03-02,14,3846
2020-03-02,15,3986
2020-03-02,16,5284
2020-03-02,17,7525
2020-03-02,18,12941
2020-03-02,19,10217
2020-03-02,20,5964
2020-03-02,21,5092
2020-03-02,22,4451
2020-03-02,23,1214
2020-03-03,0,412
2020-03-03,1,0
2020-03-03,5,1
2020-03-03,6,1208
2020-03-03,7,5915
2020-03-03,8,13496
2020-03-03,9,7814
2020-03-03,10,4150
2020-03-03,11,3387
2020-03-03,12,3750
2020-03-03,13,3877
2020-03-03,14,3643
2020-03-03,15,3756
2020-03-03,16,4994
2020-03-03,17,7496
2020-03-03,18,13004
2020-03-03,19,10264
2020-03-03,20,6033
2020-03-03,21,5352
2020-03-03,22,4701
2020-03-03,23,1274
2020-03-04,0,466
2020-03-04,1,0
2020-03-04,5,0
2020-03-04,6,1143
2020-03-04,7,5740
2020-03-04,8,13486
2020-03-04,9,7826
2020-03-04,10,4292
2020-03-04,11,3511
2020-03-04,12,3898
2020-03-04,13,4158
2020-03-04,14,3903
2020-03-04,15,3868
2020-03-04,16,5164
2020-03-04,17,7864
2020-03-04,18,13552
2020-03-04,19,10097
2020-03-04,20,6201
2020-03-04,21,5715
2020-03-04,22,4894
2020-03-04,23,1397
2020-03-05,0,512
2020-03-05,1,12
2020-03-05,5,1
2020-03-05,6,1209
2020-03-05,7,5853
2020-03-05,8,13629
2020-03-05,9,8312
2020-03-05,10,4443
2020-03-05,11,3470
2020-03-05,12,4010
2020-03-05,13,4154
2020-03-05,14,3897
2020-03-05,15,4092
2020-03-05,16,5500
2020-03-05,17,8017
2020-03-05,18,13426
2020-03-05,19,10588
2020-03-05,20,6125
2020-03-05,21,5568
2020-03-05,22,5130
2020-03-05,23,1626
2020-03-06,0,986
2020-03-06,1,12
2020-03-06,5,0
2020-03-06,6,1287
2020-03-06,7,5760
2020-03-06,8,12997
2020-03-06,9,7559
2020-03-06,10,4394
2020-03-06,11,3745
2020-03-06,12,4436
2020-03-06,13,4842
2020-03-06,14,4596
2020-03-06,15,4648
2020-03-06,16,6447
2020-03-06,17,9519
2020-03-06,18,15326
2020-03-06,19,12331
2020-03-06,20,6985
2020-03-06,21,6469
2020-03-06,22,6706
2020-03-06,23,2931
2020-03-07,0,784
2020-03-07,1,23
2020-03-07,5,0
2020-03-07,6,540
2020-03-07,7,1054
2020-03-07,8,2154
2020-03-07,9,3022
2020-03-07,10,3993
2020-03-07,11,4629
2020-03-07,12,5098
2020-03-07,13,5893
2020-03-07,14,6009
2020-03-07,15,6112
2020-03-07,16,6540
2020-03-07,17,7859
2020-03-07,18,7915
2020-03-07,19,5938
2020-03-07,20,5012
2020-03-07,21,5595
2020-03-07,22,6170
2020-03-07,23,2574
2020-03-08,0,386
2020-03-08,1,4
2020-03-08,5,0
2020-03-08,6,536
2020-03-08,7,956
2020-03-08,8,1542
2020-03-08,9,2409
2020-03-08,10,3757
2020-03-08,11,3856
2020-03-08,12,4616
2020-03-08,13,5016
2020-03-08,14,5478
2020-03-08,15,5482
2020-03-08,16,5983
2020-03-08,17,6792
2020-03-08,18,6339
2020-03-08,19,5271
2020-03-08,20,5258
2020-03-08,21,4856
2020-03-08,22,4424
2020-03-08,23,1238
2020-03-09,0,345
2020-03-09,1,9
2020-03-09,5,0
2020-03-09,6,1280
2020-03-09,7,5935
2020-03-09,8,13415
2020-03-09,9,8001
2020-03-09,10,4449
2020-03-09,11,3512
2020-03-09,12,3934
2020-03-09,13,4119
2020-03-09,14,3845
2020-03-09,15,3845
2020-03-09,16,5070
2020-03-09,17,7906
2020-03-09,18,13177
2020-03-09,19,9908
2020-03-09,20,5722
2020-03-09,21,5045
2020-03-09,22,4490
2020-03-09,23,1217
2020-03-10,0,428
2020-03-10,1,4
2020-03-10,5,0
2020-03-10,6,1152
2020-03-10,7,5994
2020-03-10,8,13887
2020-03-10,9,8245
2020-03-10,10,4479
2020-03-10,11,3639
2020-03-10,12,3958
2020-03-10,13,4299
2020-03-10,14,3880
2020-03-10,15,3963
2020-03-10,16,5203
2020-03-10,17,8007
2020-03-10,18,13725
2020-03-10,19,10461
2020-03-10,20,6099
2020-03-10,21,5358
2020-03-10,22,5021
2020-03-10,23,1371
2020-03-11,0,492
2020-03-11,1,12
2020-03-11,5,0
2020-03-11,6,1186
2020-03-11,7,5783
2020-03-11,8,13519
2020-03-11,9,7743
2020-03-11,10,4243
2020-03-11,11,3621
2020-03-11,12,4322
2020-03-11,13,4274
2020-03-11,14,4118
2020-03-11,15,4070
2020-03-11,16,5250
2020-03-11,17,8343
2020-03-11,18,13986
2020-03-11,19,10227
2020-03-11,20,6318
2020-03-11,21,5693
2020-03-11,22,5081
2020-03-11,23,1537
2020-03-12,0,442
2020-03-12,1,3
2020-03-12,5,1
2020-03-12,6,1157
2020-03-12,7,5832
2020-03-12,8,13486
2020-03-12,9,7922
2020-03-12,10,4480
2020-03-12,11,3696
2020-03-12,12,4099
2020-03-12,13,4255
2020-03-12,14,3967
2020-03-12,15,3902
2020-03-12,16,5442
2020-03-12,17,8010
2020-03-12,18,13675
2020-03-12,19,10710
2020-03-12,20,6291
2020-03-12,21,5754
2020-03-12,22,5384
2020-03-12,23,1653
2020-03-13,0,926
2020-03-13,1,14
2020-03-13,5,0
2020-03-13,6,1265
2020-03-13,7,5509
2020-03-13,8,13421
2020-03-13,9,7945
2020-03-13,10,4676
2020-03-13,11,3795
2020-03-13,12,4409
2020-03-13,13,5072
2020-03-13,14,4701
2020-03-13,15,4716
2020-03-13,16,6693
2020-03-13,17,9818
2020-03-13,18,16087
2020-03-13,19,12934
2020-03-13,20,7775
2020-03-13,21,7100
2020-03-13,22,7479
2020-03-13,23,2964
2020-03-14,0,916
2020-03-14,1,9
2020-03-14,5,0
2020-03-14,6,559
2020-03-14,7,1075
2020-03-14,8,2170
2020-03-14,9,3028
2020-03-14,10,4051
2020-03-14,11,4685
2020-03-14,12,5421
2020-03-14,13,6025
2020-03-14,14,6026
2020-03-14,15,6157
2020-03-14,16,7065
2020-03-14,17,8336
2020-03-14,18,8162
2020-03-14,19,6144
2020-03-14,20,5579
2020-03-14,21,5813
2020-03-14,22,6374
2020-03-14,23,2883
2020-03-15,0,428
2020-03-15,1,8
2020-03-15,5,0
2020-03-15,6,514
2020-03-15,7,830
2020-03-15,8,1567
2020-03-15,9,2511
2020-03-15,10,3450
2020-03-15,11,4013
2020-03-15,12,4399
2020-03-15,13,4941
2020-03-15,14,5499
2020-03-15,15,5694
2020-03-15,16,6172
2020-03-15,17,7081
2020-03-15,18,6830
2020-03-15,19,5664
2020-03-15,20,5149
2020-03-15,21,5301
2020-03-15,22,4754
2020-03-15,23,1396
2020-03-16,0,363
2020-03-16,1,5
2020-03-16,5,0
2020-03-16,6,1226
2020-03-16,7,5965
2020-03-16,8,13296
2020-03-16,9,7605
2020-03-16,10,4341
2020-03-16,11,3496
2020-03-16,12,3946
2020-03-16,13,3975
2020-03-16,14,3967
2020-03-16,15,3974
2020-03-16,16,5010
2020-03-16,17,7749
2020-03-16,18,13241
2020-03-16,19,10055
2020-03-16,20,5883
2020-03-16,21,4932
2020-03-16,22,4440
2020-03-16,23,1181
2020-03-17,0,365
2020-03-17,1,6
2020-03-17,5,0
2020-03-17,6,1178
2020-03-17,7,5971
2020-03-17,8,13324
2020-03-17,9,7524
2020-03-17,10,3967
2020-03-17,11,3381
2020-03-17,12,3959
2020-03-17,13,4118
2020-03-17,14,3774
2020-03-17,15,3886
2020-03-17,16,5085
2020-03-17,17,7851
2020-03-17,18,13114
2020-03-17,19,9865
2020-03-17,20,5813
2020-03-17,21,5077
2020-03-17,22,4438
2020-03-17,23,1338
2020-03-18,0,406
2020-03-18,1,3
2020-03-18,5,0
2020-03-18,6,1134
2020-03-18,7,5823
2020-03-18,8,13160
2020-03-18,9,7320
2020-03-18,10,4035
2020-03-18,11,3536
2020-03-18,12,4050
2020-03-18,13,4055
2020-03-18,14,3795
2020-03-18,15,4040
2020-03-18,16,5251
2020-03-18,17,7857
2020-03-18,18,13407
2020-03-18,19,9717
2020-03-18,20,5739
2020-03-18,21,5204
2020-03-18,22,4678
2020-03-18,23,1290
2020-03-19,0,406
2020-03-19,1,5
2020-03-19,5,0
2020-03-19,6,1171
2020-03-19,7,5740
2020-03-19,8,12804
2020-03-19,9,7227
2020-03-19,10,4212
2020-03-19,11,3283
2020-03-19,12,3849
2020-03-19,13,3856
2020-03-19,14,3787
2020-03-19,15,3797
2020-03-19,16,5138
2020-03-19,17,7850
2020-03-19,18,12856
2020-03-19,19,9859
2020-03-19,20,5749
2020-03-19,21,5050
2020-03-19,22,4692
2020-03-19,23,1241
2020-03-20,0,770
2020-03-20,1,12
2020-03-20,5,0
2020-03-20,6,1201
2020-03-20,7,5599
2020-03-20,8,12556
2020-03-20,9,6743
2020-03-20,10,4124
2020-03-20,11,3462
2020-03-20,12,4228
2020-03-20,13,4667
2020-03-20,14,4264
2020-03-20,15,4324
2020-03-20,16,6048
2020-03-20,17,9042
2020-03-20,18,14216
2020-03-20,19,10949
2020-03-20,20,6425
2020-03-20,21,5724
2020-03-20,22,6272
2020-03-20,23,2499
2020-03-21,0,646
2020-03-21,1,6
2020-03-21,5,0
2020-03-21,6,590
2020-03-21,7,1108
2020-03-21,8,1986
2020-03-21,9,2852
2020-03-21,10,3657
2020-03-21,11,3929
2020-03-21,12,4367
2020-03-21,13,4973
2020-03-21,14,4999
2020-03-21,15,5119
2020-03-21,16,5372
2020-03-21,17,6751
2020-03-21,18,6354
2020-03-21,19,5020
2020-03-21,20,4455
2020-03-21,21,4435
2020-03-21,22,5174
2020-03-21,23,2198
2020-03-22,0,345
2020-03-22,1,8
2020-03-22,5,0
2020-03-22,6,464
2020-03-22,7,806
2020-03-22,8,1361
2020-03-22,9,2355
2020-03-22,10,3086
2020-03-22,11,3312
2020-03-22,12,3834
2020-03-22,13,4094
2020-03-22,14,4560
2020-03-22,15,4724
2020-03-22,16,5001
2020-03-22,17,5739
2020-03-22,18,5127
2020-03-22,19,4397
2020-03-22,20,3924
2020-03-22,21,4299
2020-03-22,22,4131
2020-03-22,23,1099
2020-03-23,0,310
2020-03-23,1,1
2020-03-23,5,1
2020-03-23,6,1200
2020-03-23,7,5706
2020-03-23,8,12484
2020-03-23,9,6506
2020-03-23,10,3993
2020-03-23,11,3041
2020-03-23,12,3563
2020-03-23,13,3638
2020-03-23,14,3338
2020-03-23,15,3335
2020-03-23,16,4477
2020-03-23,17,7256
2020-03-23,18,11845
2020-03-23,19,8914
2020-03-23,20,5128
2020-03-23,21,4497
2020-03-23,22,4183
2020-03-23,23,999
2020-03-24,0,344
2020-03-24,1,4
2020-03-24,5,0
2020-03-24,6,1144
2020-03-24,7,5732
2020-03-24,8,12410
2020-03-24,9,6366
2020-03-24,10,3650
2020-03-24,11,2948
2020-03-24,12,3470
2020-03-24,13,3619
2020-03-24,14,3388
2020-03-24,15,3399
2020-03-24,16,4731
2020-03-24,17,7361
2020-03-24,18,12054
2020-03-24,19,8776
2020-03-24,20,5104
2020-03-24,21,4618
2020-03-24,22,4104
2020-03-24,23,1155
2020-03-25,0,396
2020-03-25,1,5
2020-03-25,5,0
2020-03-25,6,1134
2020-03-25,7,5560
2020-03-25,8,12220
2020-03-25,9,6206
2020-03-25,10,3707
2020-03-25,11,3181
2020-03-25,12,3677
2020-03-25,13,3707
2020-03-25,14,3427
2020-03-25,15,3500
2020-03-25,16,4762
2020-03-25,17,7284
2020-03-25,18,11927
2020-03-25,19,8682
2020-03-25,20,5231
2020-03-25,21,4785
2020-03-25,22,4449
2020-03-25,23,1194
2020-03-26,0,427
2020-03-26,1,5
2020-03-26,5,0
2020-03-26,6,1174
2020-03-26,7,5620
2020-03-26,8,11944
2020-03-26,9,6316
2020-03-26,10,3798
2020-03-26,11,3248
2020-03-26,12,3781
2020-03-26,13,3926
2020-03-26,14,3708
2020-03-26,15,3814
2020-03-26,16,4954
2020-03-26,17,7370
2020-03-26,18,12345
2020-03-26,19,8771
2020-03-26,20,5433
2020-03-26,21,5051
2020-03-26,22,4703
2020-03-26,23,1219
2020-03-27,0,756
2020-03-27,1,12
2020-03-27,5,0
2020-03-27,6,1211
2020-03-27,7,5611
2020-03-27,8,11885
2020-03-27,9,6104
2020-03-27,10,3920
2020-03-27,11,3480
2020-03-27,12,4021
2020-03-27,13,4644
2020-03-27,14,4337
2020-03-27,15,4243
2020-03-27,16,5995
2020-03-27,17,8537
2020-03-27,18,13428
2020-03-27,19,10502
2020-03-27,20,6452
2020-03-27,21,5904
2020-03-27,22,5947
2020-03-27,23,2456
2020-03-28,0,590
2020-03-28,1,11
2020-03-28,5,0
2020-03-28,6,493
2020-03-28,7,1068
2020-03-28,8,1666
2020-03-28,9,2719
2020-03-28,10,3586
2020-03-28,11,3593
2020-03-28,12,4292
2020-03-28,13,4759
2020-03-28,14,4756
2020-03-28,15,4938
2020-03-28,16,5339
2020-03-28,17,6499
2020-03-28,18,6025
2020-03-28,19,4930
2020-03-28,20,4360
2020-03-28,21,4426
2020-03-28,22,4926
2020-03-28,23,2138
2020-03-29,0,322
2020-03-29,1,6
2020-03-29,5,0
2020-03-29,6,405
2020-03-29,7,750
2020-03-29,8,1198
2020-03-29,9,2162
2020-03-29,10,3092
2020-03-29,11,3236
2020-03-29,12,3793
2020-03-29,13,3938
2020-03-29,14,4352
2020-03-29,15,4586
2020-03-29,16,4897
2020-03-29,17,5826
2020-03-29,18,5317
2020-03-29,19,4353
2020-03-29,20,3943
2020-03-29,21,4107
2020-03-29,22,4069
2020-03-29,23,1148
2020-03-30,0,343
2020-03-30,1,6
2020-03-30,5,0
2020-03-30,6,1228
2020-03-30,7,5581
2020-03-30,8,12312
2020-03-30,9,6056
2020-03-30,10,3970
2020-03-30,11,3223
2020-03-30,12,3637
2020-03-30,13,3678
2020-03-30,14,3641
2020-03-30,15,3608
2020-03-30,16,4879
2020-03-30,17,7254
2020-03-30,18,11899
2020-03-30,19,8661
2020-03-30,20,5293
2020-03-30,21,4506
2020-03-30,22,4203
2020-03-30,23,1072
2020-03-31,0,453
2020-03-31,1,6
2020-03-31,5,0
2020-03-31,6,1167
2020-03-31,7,5683
2020-03-31,8,12054
2020-03-31,9,6195
2020-03-31,10,3939
2020-03-31,11,3259
2020-03-31,12,3745
2020-03-31,13,3893
2020-03-31,14,3735
2020-03-31,15,3706
2020-03-31,16,4885
2020-03-31,17,7352
2020-03-31,18,12044
2020-03-31,19,8843
2020-03-31,20,5689
2020-03-31,21,5040
2020-03-31,22,4588
2020-03-31,23,1337
2020-04-01,0,554
2020-04-01,1,8
2020-04-01,5,0
2020-04-01,6,1141
2020-04-01,7,5528
2020-04-01,8,12002
2020-04-01,9,6070
2020-04-01,10,4028
2020-04-01,11,3473
2020-04-01,12,4000
2020-04-01,13,4278
2020-04-01,14,4230
2020-04-01,15,4272
2020-04-01,16,5661
2020-04-01,17,8254
2020-04-01,18,12848
2020-04-01,19,10151
2020-04-01,20,6410
2020-04-01,21,5675
2020-04-01,22,5630
2020-04-01,23,1854
2020-04-02,0,463
2020-04-02,1,6
2020-04-02,5,0
2020-04-02,6,463
2020-04-02,7,975
2020-04-02,8,1583
2020-04-02,9,2511
2020-04-02,10,3554
2020-04-02,11,3524
2020-04-02,12,3538
2020-04-02,13,4038
2020-04-02,14,4310
2020-04-02,15,4457
2020-04-02,16,4423
2020-04-02,17,5218
2020-04-02,18,5128
2020-04-02,19,4188
2020-04-02,20,3676
2020-04-02,21,3555
2020-04-02,22,4211
2020-04-02,23,1717
2020-04-03,0,463
2020-04-03,1,7
2020-04-03,5,0
2020-04-03,6,395
2020-04-03,7,711
2020-04-03,8,1120
2020-04-03,9,2064
2020-04-03,10,3010
2020-04-03,11,3052
2020-04-03,12,3234
2020-04-03,13,3643
2020-04-03,14,4047
2020-04-03,15,4388
2020-04-03,16,4699
2020-04-03,17,5451
2020-04-03,18,4831
2020-04-03,19,3950
2020-04-03,20,3731
2020-04-03,21,3618
2020-04-03,22,3943
2020-04-03,23,1727
2020-04-04,0,490
2020-04-04,1,7
2020-04-04,5,0
2020-04-04,6,397
2020-04-04,7,609
2020-04-04,8,995
2020-04-04,9,1872
2020-04-04,10,2761
2020-04-04,11,2487
2020-04-04,12,2703
2020-04-04,13,3187
2020-04-04,14,3405
2020-04-04,15,3741
2020-04-04,16,3902
2020-04-04,17,4609
2020-04-04,18,4268
2020-04-04,19,3543
2020-04-04,20,3347
2020-04-04,21,3488
2020-04-04,22,3895
2020-04-04,23,1675
2020-04-05,0,276
2020-04-05,1,3
2020-04-05,5,0
2020-04-05,6,331
2020-04-05,7,558
2020-04-05,8,995
2020-04-05,9,1793
2020-04-05,10,2553
2020-04-05,11,2581
2020-04-05,12,3064
2020-04-05,13,3310
2020-04-05,14,3585
2020-04-05,15,3931
2020-04-05,16,4363
2020-04-05,17,4585
2020-04-05,18,4314
2020-04-05,19,3866
2020-04-05,20,3635
2020-04-05,21,3540
2020-04-05,22,3575
2020-04-05,23,972
2020-04-06,0,286
2020-04-06,1,3
2020-04-06,5,0
2020-04-06,6,1157
2020-04-06,7,5596
2020-04-06,8,11896
2020-04-06,9,6068
2020-04-06,10,3823
2020-04-06,11,3027
2020-04-06,12,3411
2020-04-06,13,3503
2020-04-06,14,3334
2020-04-06,15,3497
2020-04-06,16,4574
2020-04-06,17,6925
2020-04-06,18,11187
2020-04-06,19,8524
2020-04-06,20,5248
2020-04-06,21,4420
2020-04-06,22,4055
2020-04-06,23,987
2020-04-07,0,280
2020-04-07,1,4
2020-04-07,5,0
2020-04-07,6,1120
2020-04-07,7,5472
2020-04-07,8,11903
2020-04-07,9,5899
2020-04-07,10,3726
2020-04-07,11,2763
2020-04-07,12,3169
2020-04-07,13,3418
2020-04-07,14,3033
2020-04-07,15,3154
2020-04-07,16,4448
2020-04-07,17,6638
2020-04-07,18,10903
2020-04-07,19,8255
2020-04-07,20,4934
2020-04-07,21,4470
2020-04-07,22,4014
2020-04-07,23,1033
2020-04-08,0,320
2020-04-08,1,2
2020-04-08,5,0
2020-04-08,6,1106
2020-04-08,7,5490
2020-04-08,8,11478
2020-04-08,9,5725
2020-04-08,10,3640
2020-04-08,11,2822
2020-04-08,12,3300
2020-04-08,13,3459
2020-04-08,14,3133
2020-04-08,15,3267
2020-04-08,16,4391
2020-04-08,17,6743
2020-04-08,18,10955
2020-04-08,19,8229
2020-04-08,20,5013
2020-04-08,21,4711
2020-04-08,22,4099
2020-04-08,23,1061
2020-04-09,0,344
2020-04-09,1,6
2020-04-09,5,0
2020-04-09,6,1080
2020-04-09,7,5322
2020-04-09,8,11552
2020-04-09,9,5978
2020-04-09,10,3739
2020-04-09,11,3012
2020-04-09,12,3443
2020-04-09,13,3650
2020-04-09,14,3258
2020-04-09,15,3422
2020-04-09,16,4540
2020-04-09,17,6905
2020-04-09,18,11272
2020-04-09,19,8592
2020-04-09,20,5174
2020-04-09,21,4735
2020-04-09,22,4137
2020-04-09,23,1243
2020-04-10,0,614
2020-04-10,1,7
2020-04-10,5,0
2020-04-10,6,1202
2020-04-10,7,5476
2020-04-10,8,11012
2020-04-10,9,5794
2020-04-10,10,3797
2020-04-10,11,3311
2020-04-10,12,4162
2020-04-10,13,4471
2020-04-10,14,4003
2020-04-10,15,4103
2020-04-10,16,5819
2020-04-10,17,8501
2020-04-10,18,12871
2020-04-10,19,10151
2020-04-10,20,6145
2020-04-10,21,5446
2020-04-10,22,5771
2020-04-10,23,2120
2020-04-11,0,508
2020-04-11,1,5
2020-04-11,5,0
2020-04-11,6,477
2020-04-11,7,980
2020-04-11,8,1618
2020-04-11,9,2632
2020-04-11,10,3446
2020-04-11,11,3418
2020-04-11,12,4276
2020-04-11,13,4488
2020-04-11,14,4812
2020-04-11,15,5206
2020-04-11,16,5441
2020-04-11,17,6024
2020-04-11,18,5867
2020-04-11,19,4903
2020-04-11,20,3932
2020-04-11,21,4321
2020-04-11,22,4925
2020-04-11,23,1729
2020-04-12,0,298
2020-04-12,1,2
2020-04-12,5,0
2020-04-12,6,337
2020-04-12,7,640
2020-04-12,8,1227
2020-04-12,9,1963
2020-04-12,10,2713
2020-04-12,11,2925
2020-04-12,12,3396
2020-04-12,13,3472
2020-04-12,14,3683
2020-04-12,15,4135
2020-04-12,16,4337
2020-04-12,17,4904
2020-04-12,18,4844
2020-04-12,19,4001
2020-04-12,20,3847
2020-04-12,21,4026
2020-04-12,22,4030
2020-04-12,23,1025
2020-04-13,0,309
2020-04-13,1,2
2020-04-13,5,1
2020-04-13,6,1187
2020-04-13,7,5614
2020-04-13,8,11357
2020-04-13,9,6100
2020-04-13,10,3846
2020-04-13,11,2908
2020-04-13,12,3518
2020-04-13,13,3462
2020-04-13,14,3208
2020-04-13,15,3344
2020-04-13,16,4372
2020-04-13,17,6960
2020-04-13,18,11320
2020-04-13,19,8578
2020-04-13,20,5076
2020-04-13,21,4449
2020-04-13,22,3865
2020-04-13,23,1000
2020-04-14,0,316
2020-04-14,1,2
2020-04-14,5,1
2020-04-14,6,1098
2020-04-14,7,5576
2020-04-14,8,11519
2020-04-14,9,5955
2020-04-14,10,3742
2020-04-14,11,2875
2020-04-14,12,3356
2020-04-14,13,3569
2020-04-14,14,3240
2020-04-14,15,3476
2020-04-14,16,4510
2020-04-14,17,6864
2020-04-14,18,11375
2020-04-14,19,8480
2020-04-14,20,5150
2020-04-14,21,4461
2020-04-14,22,4014
2020-04-14,23,1082
2020-04-15,0,309
2020-04-15,1,4
2020-04-15,5,0
2020-04-15,6,1107
2020-04-15,7,5428
2020-04-15,8,11443
2020-04-15,9,6113
2020-04-15,10,3656
2020-04-15,11,3204
2020-04-15,12,3576
2020-04-15,13,3757
2020-04-15,14,3520
2020-04-15,15,3566
2020-04-15,16,4716
2020-04-15,17,6991
2020-04-15,18,11475
2020-04-15,19,8557
2020-04-15,20,5258
2020-04-15,21,4562
2020-04-15,22,4131
2020-04-15,23,1081
2020-04-16,0,367
2020-04-16,1,5
2020-04-16,5,2
2020-04-16,6,1108
2020-04-16,7,5629
2020-04-16,8,11271
2020-04-16,9,6227
2020-04-16,10,3794
2020-04-16,11,3029
2020-04-16,12,3646
2020-04-16,13,3609
2020-04-16,14,3532
2020-04-16,15,3693
2020-04-16,16,4745
2020-04-16,17,7319
2020-04-16,18,11600
2020-04-16,19,8894
2020-04-16,20,5279
2020-04-16,21,4650
2020-04-16,22,4325
2020-04-16,23,1140
2020-04-17,0,632
2020-04-17,1,5
2020-04-17,5,0
2020-04-17,6,1181
2020-04-17,7,5509
2020-04-17,8,10961
2020-04-17,9,6052
2020-04-17,10,4106
2020-04-17,11,3594
2020-04-17,12,4308
2020-04-17,13,4434
2020-04-17,14,4065
2020-04-17,15,4355
2020-04-17,16,5895
2020-04-17,17,8457
2020-04-17,18,13690
2020-04-17,19,10330
2020-04-17,20,6247
2020-04-17,21,5591
2020-04-17,22,5852
2020-04-17,23,2153
2020-04-18,0,581
2020-04-18,1,6
2020-04-18,5,0
2020-04-18,6,523
2020-04-18,7,1027
2020-04-18,8,1789
2020-04-18,9,2784
2020-04-18,10,3739
2020-04-18,11,3813
2020-04-18,12,4472
2020-04-18,13,4789
2020-04-18,14,4929
2020-04-18,15,5091
2020-04-18,16,5369
2020-04-18,17,6400
2020-04-18,18,6434
2020-04-18,19,4974
2020-04-18,20,4294
2020-04-18,21,4645
2020-04-18,22,5273
2020-04-18,23,2031
2020-04-19,0,326
2020-04-19,1,6
2020-04-19,5,0
2020-04-19,6,380
2020-04-19,7,733
2020-04-19,8,1306
2020-04-19,9,2088
2020-04-19,10,2935
2020-04-19,11,3221
2020-04-19,12,3671
2020-04-19,13,3777
2020-04-19,14,4188
2020-04-19,15,4595
2020-04-19,16,4763
2020-04-19,17,5247
2020-04-19,18,4870
2020-04-19,19,4027
2020-04-19,20,3902
2020-04-19,21,4167
2020-04-19,22,3858
2020-04-19,23,1035
2020-04-20,0,286
2020-04-20,1,4
2020-04-20,5,0
2020-04-20,6,1117
2020-04-20,7,5738
2020-04-20,8,11369
2020-04-20,9,6837
2020-04-20,10,3908
2020-04-20,11,3032
2020-04-20,12,3495
2020-04-20,13,3603
2020-04-20,14,3339
2020-04-20,15,3464
2020-04-20,16,4456
2020-04-20,17,6785
2020-04-20,18,11221
2020-04-20,19,8589
2020-04-20,20,5061
2020-04-20,21,4225
2020-04-20,22,3859
2020-04-20,23,1033
2020-04-21,0,327
2020-04-21,1,3
2020-04-21,5,0
2020-04-21,6,1120
2020-04-21,7,5686
2020-04-21,8,11509
2020-04-21,9,6627
2020-04-21,10,3536
2020-04-21,11,2950
2020-04-21,12,3479
2020-04-21,13,3547
2020-04-21,14,3259
2020-04-21,15,3329
2020-04-21,16,4484
2020-04-21,17,7057
2020-04-21,18,11465
2020-04-21,19,8592
2020-04-21,20,5043
2020-04-21,21,4459
2020-04-21,22,3907
2020-04-21,23,1005
2020-04-22,0,323
2020-04-22,1,3
2020-04-22,5,0
2020-04-22,6,1140
2020-04-22,7,5593
2020-04-22,8,11625
2020-04-22,9,6556
2020-04-22,10,3983
2020-04-22,11,3117
2020-04-22,12,3715
2020-04-22,13,3663
2020-04-22,14,3412
2020-04-22,15,3525
2020-04-22,16,4739
