date,time,people
2020-04-21,23,1942
2020-04-22,0,672
2020-04-22,1,9
2020-04-22,5,0
2020-04-22,6,3166
2020-04-22,7,10907
2020-04-22,8,18973
2020-04-22,9,10065
2020-04-22,10,6335
2020-04-22,11,6022
2020-04-22,12,7245
2020-04-22,13,7457
2020-04-22,14,6974
2020-04-22,15,7087
2020-04-22,16,9292
2020-04-22,17,16072
2020-04-22,18,21217
2020-04-22,19,12725
2020-04-22,20,7872
2020-04-22,21,7980
2020-04-22,22,8457
2020-04-22,23,2095
2020-04-23,0,730
2020-04-23,1,8
2020-04-23,5,0
2020-04-23,6,3143
2020-04-23,7,11085
2020-04-23,8,19140
2020-04-23,9,10217
2020-04-23,10,6514
2020-04-23,11,6118
2020-04-23,12,7254
2020-04-23,13,7487
2020-04-23,14,6773
2020-04-23,15,7410
2020-04-23,16,10161
2020-04-23,17,17054
2020-04-23,18,22588
2020-04-23,19,13661
2020-04-23,20,8853
2020-04-23,21,8880
2020-04-23,22,8944
2020-04-23,23,2213
2020-04-24,0,1063
2020-04-24,1,41
2020-04-24,5,1
2020-04-24,6,2980
2020-04-24,7,10858
2020-04-24,8,18791
2020-04-24,9,10341
2020-04-24,10,7470
2020-04-24,11,7167
2020-04-24,12,9066
2020-04-24,13,9820
2020-04-24,14,9152
2020-04-24,15,10173
2020-04-24,16,13539
2020-04-24,17,21791
2020-04-24,18,28305
2020-04-24,19,17740
2020-04-24,20,12088
2020-04-24,21,11439
2020-04-24,22,11953
2020-04-24,23,3569
2020-04-25,0,946
2020-04-25,1,16
2020-04-25,5,0
2020-04-25,6,2011
2020-04-25,7,4035
2020-04-25,8,7873
2020-04-25,9,8379
2020-04-25,10,8117
2020-04-25,11,8942
2020-04-25,12,11507
2020-04-25,13,12420
2020-04-25,14,10639
2020-04-25,15,10462
2020-04-25,16,10898
2020-04-25,17,14500
2020-04-25,18,12763
2020-04-25,19,9148
2020-04-25,20,8025
2020-04-25,21,8526
2020-04-25,22,8667
2020-04-25,23,2987
2020-04-26,0,898
2020-04-26,1,15
2020-04-26,5,0
2020-04-26,6,1485
2020-04-26,7,2649
2020-04-26,8,5698
2020-04-26,9,6055
2020-04-26,10,5586
2020-04-26,11,6813
2020-04-26,12,8835
2020-04-26,13,10283
2020-04-26,14,9268
2020-04-26,15,9788
2020-04-26,16,10779
2020-04-26,17,14134
2020-04-26,18,12514
2020-04-26,19,10370
2020-04-26,20,9811
2020-04-26,21,9989
2020-04-26,22,7595
2020-04-26,23,2974
2020-04-27,0,709
2020-04-27,1,18
2020-04-27,5,0
2020-04-27,6,3663
2020-04-27,7,11591
2020-04-27,8,20222
2020-04-27,9,11377
2020-04-27,10,7609
2020-04-27,11,6909
2020-04-27,12,8139
2020-04-27,13,7957
2020-04-27,14,7199
2020-04-27,15,7588
2020-04-27,16,9533
2020-04-27,17,16137
2020-04-27,18,21234
2020-04-27,19,12804
2020-04-27,20,8408
2020-04-27,21,8359
2020-04-27,22,8520
2020-04-27,23,1981
2020-04-28,0,685
2020-04-28,1,14
2020-04-28,5,0
2020-04-28,6,3344
2020-04-28,7,10984
2020-04-28,8,19048
2020-04-28,9,10746
2020-04-28,10,6942
2020-04-28,11,6667
2020-04-28,12,7587
2020-04-28,13,8009
2020-04-28,14,7168
2020-04-28,15,7618
2020-04-28,16,9617
2020-04-28,17,16538
2020-04-28,18,21613
2020-04-28,19,13117
2020-04-28,20,8557
2020-04-28,21,8321
2020-04-28,22,8654
2020-04-28,23,2200
2020-04-29,0,763
2020-04-29,1,14
2020-04-29,5,0
2020-04-29,6,3190
2020-04-29,7,11159
2020-04-29,8,19189
2020-04-29,9,10703
2020-04-29,10,6823
2020-04-29,11,6710
2020-04-29,12,7886
2020-04-29,13,8320
2020-04-29,14,7665
2020-04-29,15,8123
2020-04-29,16,10259
2020-04-29,17,16942
2020-04-29,18,22315
2020-04-29,19,14152
2020-04-29,20,9134
2020-04-29,21,9033
2020-04-29,22,8750
2020-04-29,23,2285
2020-04-30,0,1276
2020-04-30,1,20
2020-04-30,5,0
2020-04-30,6,3318
2020-04-30,7,11159
2020-04-30,8,18883
2020-04-30,9,10595
2020-04-30,10,7300
2020-04-30,11,7181
2020-04-30,12,8762
2020-04-30,13,9292
2020-04-30,14,8861
2020-04-30,15,9489
2020-04-30,16,11961
2020-04-30,17,20339
2020-04-30,18,26992
2020-04-30,19,18175
2020-04-30,20,12090
2020-04-30,21,11248
2020-04-30,22,10801
2020-04-30,23,3236
2020-05-01,0,1054
2020-05-01,1,23
2020-05-01,5,0
2020-05-01,6,2935
2020-05-01,7,7655
2020-05-01,8,8637
2020-05-01,9,8436
2020-05-01,10,9161
2020-05-01,11,9642
2020-05-01,12,11032
2020-05-01,13,11699
2020-05-01,14,11373
2020-05-01,15,11885
2020-05-01,16,14590
2020-05-01,17,19409
2020-05-01,18,18682
2020-05-01,19,12477
2020-05-01,20,10394
2020-05-01,21,10463
2020-05-01,22,10434
2020-05-01,23,3265
2020-05-02,0,1051
2020-05-02,1,10
2020-05-02,5,0
2020-05-02,6,1950
2020-05-02,7,3936
2020-05-02,8,7617
2020-05-02,9,8415
2020-05-02,10,8314
2020-05-02,11,9222
2020-05-02,12,11530
2020-05-02,13,12588
2020-05-02,14,11161
2020-05-02,15,10784
2020-05-02,16,11401
2020-05-02,17,15040
2020-05-02,18,13189
2020-05-02,19,9793
2020-05-02,20,8996
2020-05-02,21,9508
2020-05-02,22,9170
2020-05-02,23,3069
2020-05-03,0,1810
2020-05-03,1,33
2020-05-03,5,0
2020-05-03,6,1557
2020-05-03,7,2911
2020-05-03,8,5591
2020-05-03,9,6293
2020-05-03,10,6365
2020-05-03,11,7649
2020-05-03,12,9953
2020-05-03,13,11362
2020-05-03,14,11411
2020-05-03,15,12279
2020-05-03,16,13531
2020-05-03,17,17233
2020-05-03,18,15360
2020-05-03,19,13085
2020-05-03,20,13175
2020-05-03,21,13058
2020-05-03,22,10255
2020-05-03,23,4821
2020-05-04,0,704
2020-05-04,1,11
2020-05-04,5,0
2020-05-04,6,3915
2020-05-04,7,11679
2020-05-04,8,21341
2020-05-04,9,12372
2020-05-04,10,8292
2020-05-04,11,7917
2020-05-04,12,8925
2020-05-04,13,8623
2020-05-04,14,7955
2020-05-04,15,8416
2020-05-04,16,10380
2020-05-04,17,17076
2020-05-04,18,21722
2020-05-04,19,13586
2020-05-04,20,9241
2020-05-04,21,8722
2020-05-04,22,8930
2020-05-04,23,2273
2020-05-05,0,729
2020-05-05,1,16
2020-05-05,5,0
2020-05-05,6,3391
2020-05-05,7,11361
2020-05-05,8,19904
2020-05-05,9,11355
2020-05-05,10,7342
2020-05-05,11,7140
2020-05-05,12,8323
2020-05-05,13,8335
2020-05-05,14,7831
2020-05-05,15,7962
2020-05-05,16,10241
2020-05-05,17,17271
2020-05-05,18,22648
2020-05-05,19,13752
2020-05-05,20,9330
2020-05-05,21,8911
2020-05-05,22,8922
2020-05-05,23,2243
2020-05-06,0,745
2020-05-06,1,16
2020-05-06,5,0
2020-05-06,6,3366
2020-05-06,7,11662
2020-05-06,8,19839
2020-05-06,9,11426
2020-05-06,10,7362
2020-05-06,11,7367
2020-05-06,12,8507
2020-05-06,13,8694
2020-05-06,14,8310
2020-05-06,15,8498
2020-05-06,16,10638
2020-05-06,17,17716
2020-05-06,18,23418
2020-05-06,19,14128
2020-05-06,20,9428
2020-05-06,21,9446
2020-05-06,22,9092
2020-05-06,23,2336
2020-05-07,0,856
2020-05-07,1,15
2020-05-07,5,1
2020-05-07,6,3366
2020-05-07,7,11629
2020-05-07,8,19776
2020-05-07,9,11266
2020-05-07,10,7426
2020-05-07,11,7164
2020-05-07,12,8810
2020-05-07,13,9347
2020-05-07,14,8211
2020-05-07,15,8845
2020-05-07,16,11384
2020-05-07,17,18990
2020-05-07,18,24609
2020-05-07,19,14993
2020-05-07,20,10118
2020-05-07,21,10126
2020-05-07,22,9522
2020-05-07,23,2516
2020-05-08,0,1496
2020-05-08,1,22
2020-05-08,5,0
2020-05-08,6,3344
2020-05-08,7,11603
2020-05-08,8,19525
2020-05-08,9,11636
2020-05-08,10,8755
2020-05-08,11,9002
2020-05-08,12,11440
2020-05-08,13,12302
2020-05-08,14,11796
2020-05-08,15,13147
2020-05-08,16,17566
2020-05-08,17,27026
2020-05-08,18,33700
2020-05-08,19,23286
2020-05-08,20,15865
2020-05-08,21,14595
2020-05-08,22,13774
2020-05-08,23,4323
2020-05-09,0,1157
2020-05-09,1,19
2020-05-09,5,1
2020-05-09,6,2695
2020-05-09,7,5234
2020-05-09,8,10289
2020-05-09,9,11078
2020-05-09,10,11100
2020-05-09,11,11697
2020-05-09,12,14339
2020-05-09,13,15370
2020-05-09,14,13380
2020-05-09,15,13392
2020-05-09,16,14791
2020-05-09,17,17740
2020-05-09,18,15593
2020-05-09,19,11267
2020-05-09,20,10052
2020-05-09,21,10391
2020-05-09,22,9690
2020-05-09,23,3376
2020-05-10,0,2114
2020-05-10,1,26
2020-05-10,5,0
2020-05-10,6,1605
2020-05-10,7,3043
2020-05-10,8,5827
2020-05-10,9,6694
2020-05-10,10,7604
2020-05-10,11,8850
2020-05-10,12,10529
2020-05-10,13,11486
2020-05-10,14,12242
2020-05-10,15,13702
2020-05-10,16,16321
2020-05-10,17,18663
2020-05-10,18,16526
2020-05-10,19,13861
2020-05-10,20,13534
2020-05-10,21,14754
2020-05-10,22,11018
2020-05-10,23,5174
2020-05-11,0,858
2020-05-11,1,12
2020-05-11,5,0
2020-05-11,6,4043
2020-05-11,7,11970
2020-05-11,8,21573
2020-05-11,9,13953
2020-05-11,10,9269
2020-05-11,11,9069
2020-05-11,12,9916
2020-05-11,13,9854
2020-05-11,14,8980
2020-05-11,15,9170
2020-05-11,16,11154
2020-05-11,17,17959
2020-05-11,18,23359
2020-05-11,19,14457
2020-05-11,20,9693
2020-05-11,21,9278
2020-05-11,22,9806
2020-05-11,23,2567
2020-05-12,0,885
2020-05-12,1,15
2020-05-12,5,0
2020-05-12,6,3498
2020-05-12,7,11544
2020-05-12,8,20779
2020-05-12,9,11996
2020-05-12,10,7979
2020-05-12,11,7426
2020-05-12,12,8564
2020-05-12,13,8919
2020-05-12,14,8080
2020-05-12,15,8264
2020-05-12,16,10632
2020-05-12,17,17978
2020-05-12,18,23166
2020-05-12,19,14009
2020-05-12,20,9272
2020-05-12,21,9460
2020-05-12,22,9242
2020-05-12,23,2476
2020-05-13,0,857
2020-05-13,1,15
2020-05-13,5,0
2020-05-13,6,3518
2020-05-13,7,11828
2020-05-13,8,20460
2020-05-13,9,11619
2020-05-13,10,7906
2020-05-13,11,7744
2020-05-13,12,9222
2020-05-13,13,9472
2020-05-13,14,8795
2020-05-13,15,9194
2020-05-13,16,11568
2020-05-13,17,18372
2020-05-13,18,23930
2020-05-13,19,14498
2020-05-13,20,9605
2020-05-13,21,10085
2020-05-13,22,9164
2020-05-13,23,2464
2020-05-14,0,890
2020-05-14,1,15
2020-05-14,5,0
2020-05-14,6,3563
2020-05-14,7,11977
2020-05-14,8,20466
2020-05-14,9,11487
2020-05-14,10,7934
2020-05-14,11,7561
2020-05-14,12,9084
2020-05-14,13,9280
2020-05-14,14,8459
2020-05-14,15,9039
2020-05-14,16,11613
2020-05-14,17,18994
2020-05-14,18,24461
2020-05-14,19,14839
2020-05-14,20,9850
2020-05-14,21,10081
2020-05-14,22,9591
2020-05-14,23,2684
2020-05-15,0,1364
2020-05-15,1,20
2020-05-15,5,0
2020-05-15,6,3529
2020-05-15,7,11642
2020-05-15,8,19977
2020-05-15,9,11818
2020-05-15,10,9038
2020-05-15,11,9328
2020-05-15,12,12608
2020-05-15,13,13549
2020-05-15,14,12696
2020-05-15,15,13356
2020-05-15,16,16453
2020-05-15,17,25002
2020-05-15,18,31644
2020-05-15,19,21248
2020-05-15,20,14717
2020-05-15,21,13997
2020-05-15,22,13100
2020-05-15,23,4200
2020-05-16,0,1270
2020-05-16,1,14
2020-05-16,5,0
2020-05-16,6,2829
2020-05-16,7,5430
2020-05-16,8,9437
2020-05-16,9,10629
2020-05-16,10,10425
2020-05-16,11,12464
2020-05-16,12,14746
2020-05-16,13,16192
2020-05-16,14,14945
2020-05-16,15,14318
2020-05-16,16,15213
2020-05-16,17,18670
2020-05-16,18,16244
2020-05-16,19,12575
2020-05-16,20,10903
2020-05-16,21,11489
2020-05-16,22,9729
2020-05-16,23,3564
2020-05-17,0,1163
2020-05-17,1,18
2020-05-17,5,1
2020-05-17,6,1995
2020-05-17,7,3479
2020-05-17,8,5929
2020-05-17,9,7119
2020-05-17,10,7706
2020-05-17,11,9904
2020-05-17,12,12085
2020-05-17,13,12980
2020-05-17,14,13337
2020-05-17,15,13724
2020-05-17,16,14762
2020-05-17,17,18510
2020-05-17,18,16959
2020-05-17,19,14439
2020-05-17,20,13479
2020-05-17,21,13082
2020-05-17,22,9565
2020-05-17,23,3958
2020-05-18,0,830
2020-05-18,1,17
2020-05-18,5,1
2020-05-18,6,4076
2020-05-18,7,12224
2020-05-18,8,22156
2020-05-18,9,13005
2020-05-18,10,9166
2020-05-18,11,8071
2020-05-18,12,9369
2020-05-18,13,9512
2020-05-18,14,8660
2020-05-18,15,8887
2020-05-18,16,10903
2020-05-18,17,17677
2020-05-18,18,23409
2020-05-18,19,14080
2020-05-18,20,9362
2020-05-18,21,9264
2020-05-18,22,8210
2020-05-18,23,2265
2020-05-19,0,733
2020-05-19,1,9
2020-05-19,5,0
2020-05-19,6,3510
2020-05-19,7,11352
2020-05-19,8,20803
2020-05-19,9,11989
2020-05-19,10,7887
2020-05-19,11,7612
2020-05-19,12,8901
2020-05-19,13,9357
2020-05-19,14,8123
2020-05-19,15,8565
2020-05-19,16,10948
2020-05-19,17,17521
2020-05-19,18,23052
2020-05-19,19,14338
2020-05-19,20,9505
2020-05-19,21,9185
2020-05-19,22,8233
2020-05-19,23,2306
2020-05-20,0,856
2020-05-20,1,18
2020-05-20,5,0
2020-05-20,6,3517
2020-05-20,7,11975
2020-05-20,8,20962
2020-05-20,9,11844
2020-05-20,10,8269
2020-05-20,11,8163
2020-05-20,12,9479
2020-05-20,13,9897
2020-05-20,14,9585
2020-05-20,15,9520
2020-05-20,16,11948
2020-05-20,17,19209
2020-05-20,18,24444
2020-05-20,19,15237
2020-05-20,20,9716
2020-05-20,21,10375
2020-05-20,22,8973
2020-05-20,23,2540
2020-05-21,0,874
2020-05-21,1,16
2020-05-21,5,0
2020-05-21,6,3474
2020-05-21,7,12132
2020-05-21,8,20584
2020-05-21,9,11699
2020-05-21,10,8043
2020-05-21,11,7928
2020-05-21,12,9413
2020-05-21,13,9828
2020-05-21,14,8999
2020-05-21,15,9539
2020-05-21,16,12304
2020-05-21,17,19658
2020-05-21,18,25421
2020-05-21,19,16310
2020-05-21,20,10802
2020-05-21,21,10945
2020-05-21,22,8898
2020-05-21,23,2560
2020-05-22,0,1494
2020-05-22,1,33
2020-05-22,5,0
2020-05-22,6,3420
2020-05-22,7,11591
2020-05-22,8,20119
2020-05-22,9,11989
2020-05-22,10,8566
2020-05-22,11,8883
2020-05-22,12,10868
2020-05-22,13,11859
2020-05-22,14,11181
2020-05-22,15,12209
2020-05-22,16,15932
2020-05-22,17,25616
2020-05-22,18,32861
2020-05-22,19,22353
2020-05-22,20,15147
2020-05-22,21,14039
2020-05-22,22,13264
2020-05-22,23,4203
2020-05-23,0,1252
2020-05-23,1,36
2020-05-23,5,0
2020-05-23,6,2341
2020-05-23,7,4509
2020-05-23,8,8784
2020-05-23,9,10221
2020-05-23,10,10378
2020-05-23,11,12592
2020-05-23,12,14962
2020-05-23,13,16249
2020-05-23,14,14551
2020-05-23,15,13927
2020-05-23,16,15089
2020-05-23,17,18300
2020-05-23,18,16362
2020-05-23,19,12076
2020-05-23,20,10835
2020-05-23,21,11447
2020-05-23,22,10121
2020-05-23,23,3521
2020-05-24,0,1373
2020-05-24,1,22
2020-05-24,5,0
2020-05-24,6,2455
2020-05-24,7,4303
2020-05-24,8,8437
2020-05-24,9,9817
2020-05-24,10,10830
2020-05-24,11,13204
2020-05-24,12,14313
2020-05-24,13,15315
2020-05-24,14,15428
2020-05-24,15,16713
2020-05-24,16,17824
2020-05-24,17,21102
2020-05-24,18,19269
2020-05-24,19,17257
2020-05-24,20,15318
2020-05-24,21,14530
2020-05-24,22,10221
2020-05-24,23,4153
2020-05-25,0,855
2020-05-25,1,17
2020-05-25,5,1
2020-05-25,6,4125
2020-05-25,7,12313
2020-05-25,8,21985
2020-05-25,9,13466
2020-05-25,10,9381
2020-05-25,11,9330
2020-05-25,12,10184
2020-05-25,13,10598
2020-05-25,14,9547
2020-05-25,15,9683
2020-05-25,16,11783
2020-05-25,17,17748
2020-05-25,18,23113
2020-05-25,19,14639
2020-05-25,20,9597
2020-05-25,21,9512
2020-05-25,22,8638
2020-05-25,23,2428
2020-05-26,0,734
2020-05-26,1,15
2020-05-26,5,0
2020-05-26,6,3714
2020-05-26,7,12020
2020-05-26,8,21060
2020-05-26,9,12233
2020-05-26,10,8516
2020-05-26,11,8385
2020-05-26,12,9724
2020-05-26,13,10091
2020-05-26,14,9118
2020-05-26,15,9377
2020-05-26,16,11178
2020-05-26,17,17810
2020-05-26,18,23151
2020-05-26,19,14645
2020-05-26,20,9469
2020-05-26,21,9540
2020-05-26,22,8656
2020-05-26,23,2443
2020-05-27,0,855
2020-05-27,1,20
2020-05-27,5,0
2020-05-27,6,3565
2020-05-27,7,11672
2020-05-27,8,21172
2020-05-27,9,12606
2020-05-27,10,7918
2020-05-27,11,8179
2020-05-27,12,9493
2020-05-27,13,9821
2020-05-27,14,9301
2020-05-27,15,9632
2020-05-27,16,12082
2020-05-27,17,19239
2020-05-27,18,25029
2020-05-27,19,15376
2020-05-27,20,10085
2020-05-27,21,9971
2020-05-27,22,9421
2020-05-27,23,2594
2020-05-28,0,926
2020-05-28,1,14
2020-05-28,5,0
2020-05-28,6,3625
2020-05-28,7,12046
2020-05-28,8,21404
2020-05-28,9,12230
2020-05-28,10,8403
2020-05-28,11,8225
2020-05-28,12,9653
2020-05-28,13,10026
2020-05-28,14,9019
2020-05-28,15,9682
2020-05-28,16,12782
2020-05-28,17,20056
2020-05-28,18,25957
2020-05-28,19,16168
2020-05-28,20,10627
2020-05-28,21,10530
2020-05-28,22,9927
2020-05-28,23,2757
2020-05-29,0,1544
2020-05-29,1,26
2020-05-29,5,0
2020-05-29,6,3532
2020-05-29,7,12006
2020-05-29,8,20761
2020-05-29,9,12538
2020-05-29,10,9356
2020-05-29,11,9920
2020-05-29,12,12052
2020-05-29,13,13158
2020-05-29,14,12777
2020-05-29,15,13361
2020-05-29,16,17297
2020-05-29,17,26838
2020-05-29,18,33883
2020-05-29,19,22559
2020-05-29,20,15823
2020-05-29,21,14831
2020-05-29,22,14315
2020-05-29,23,4697
2020-05-30,0,1343
2020-05-30,1,29
2020-05-30,5,1
2020-05-30,6,3364
2020-05-30,7,5910
2020-05-30,8,10610
2020-05-30,9,11198
2020-05-30,10,12376
2020-05-30,11,14482
2020-05-30,12,16517
2020-05-30,13,18131
2020-05-30,14,16234
2020-05-30,15,15749
2020-05-30,16,17245
2020-05-30,17,20819
2020-05-30,18,18203
2020-05-30,19,14216
2020-05-30,20,12572
2020-05-30,21,12417
2020-05-30,22,11632
2020-05-30,23,4185
2020-05-31,0,1684
2020-05-31,1,20
2020-05-31,5,1
2020-05-31,6,2288
2020-05-31,7,4348
2020-05-31,8,7490
2020-05-31,9,8624
2020-05-31,10,9594
2020-05-31,11,11865
2020-05-31,12,14222
2020-05-31,13,16075
2020-05-31,14,16082
2020-05-31,15,16435
2020-05-31,16,17795
2020-05-31,17,21208
2020-05-31,18,19367
2020-05-31,19,15994
2020-05-31,20,14618
2020-05-31,21,14363
2020-05-31,22,10379
2020-05-31,23,4509
2020-06-01,0,819
2020-06-01,1,12
2020-06-01,5,0
2020-06-01,6,4261
2020-06-01,7,12686
2020-06-01,8,22926
2020-06-01,9,13502
2020-06-01,10,9226
2020-06-01,11,9003
2020-06-01,12,10036
2020-06-01,13,10052
2020-06-01,14,9419
2020-06-01,15,9328
2020-06-01,16,11432
2020-06-01,17,18286
2020-06-01,18,23772
2020-06-01,19,15036
2020-06-01,20,9808
2020-06-01,21,9221
2020-06-01,22,9539
2020-06-01,23,2431
2020-06-02,0,749
2020-06-02,1,6
2020-06-02,5,3
2020-06-02,6,3683
2020-06-02,7,12254
2020-06-02,8,21471
2020-06-02,9,12596
2020-06-02,10,8691
2020-06-02,11,8401
2020-06-02,12,9506
2020-06-02,13,9928
2020-06-02,14,9195
2020-06-02,15,9274
2020-06-02,16,11630
2020-06-02,17,18540
2020-06-02,18,23938
2020-06-02,19,14593
2020-06-02,20,9901
2020-06-02,21,9766
2020-06-02,22,9539
2020-06-02,23,2543
2020-06-03,0,837
2020-06-03,1,15
2020-06-03,5,0
2020-06-03,6,3844
2020-06-03,7,12701
2020-06-03,8,21661
2020-06-03,9,12385
2020-06-03,10,8529
2020-06-03,11,8626
2020-06-03,12,9775
2020-06-03,13,10291
2020-06-03,14,9415
2020-06-03,15,9853
2020-06-03,16,12332
2020-06-03,17,19304
2020-06-03,18,25060
2020-06-03,19,15558
2020-06-03,20,10475
2020-06-03,21,10567
2020-06-03,22,10224
2020-06-03,23,2604
2020-06-04,0,997
2020-06-04,1,15
2020-06-04,5,0
2020-06-04,6,3744
2020-06-04,7,12783
2020-06-04,8,21244
2020-06-04,9,13008
2020-06-04,10,8659
2020-06-04,11,8892
2020-06-04,12,9674
2020-06-04,13,10553
2020-06-04,14,9676
2020-06-04,15,10037
2020-06-04,16,12500
2020-06-04,17,20358
2020-06-04,18,25990
2020-06-04,19,16628
2020-06-04,20,10844
2020-06-04,21,11589
2020-06-04,22,10763
2020-06-04,23,2832
2020-06-05,0,1536
2020-06-05,1,26
2020-06-05,5,1
2020-06-05,6,3938
2020-06-05,7,12479
2020-06-05,8,21616
2020-06-05,9,12997
2020-06-05,10,9777
2020-06-05,11,10044
2020-06-05,12,12326
2020-06-05,13,13616
2020-06-05,14,12606
2020-06-05,15,13924
2020-06-05,16,17278
2020-06-05,17,26546
2020-06-05,18,34071
2020-06-05,19,22614
2020-06-05,20,16140
2020-06-05,21,15874
2020-06-05,22,14797
2020-06-05,23,4857
2020-06-06,0,1572
2020-06-06,1,19
2020-06-06,5,0
2020-06-06,6,3694
2020-06-06,7,6828
2020-06-06,8,11319
2020-06-06,9,11914
2020-06-06,10,13389
2020-06-06,11,15314
2020-06-06,12,17444
2020-06-06,13,18192
2020-06-06,14,16823
2020-06-06,15,16287
2020-06-06,16,17985
2020-06-06,17,21649
2020-06-06,18,19016
2020-06-06,19,14733
2020-06-06,20,12799
2020-06-06,21,13194
2020-06-06,22,11725
2020-06-06,23,4381
2020-06-07,0,1886
2020-06-07,1,20
2020-06-07,5,0
2020-06-07,6,2306
2020-06-07,7,4291
2020-06-07,8,8345
2020-06-07,9,9354
2020-06-07,10,10321
2020-06-07,11,12932
2020-06-07,12,14751
2020-06-07,13,16778
2020-06-07,14,16820
2020-06-07,15,16709
2020-06-07,16,19000
2020-06-07,17,21631
2020-06-07,18,20333
2020-06-07,19,16757
2020-06-07,20,15210
2020-06-07,21,14724
2020-06-07,22,11244
2020-06-07,23,4486
2020-06-08,0,1033
2020-06-08,1,17
2020-06-08,5,0
2020-06-08,6,4186
2020-06-08,7,13082
2020-06-08,8,23057
2020-06-08,9,14619
2020-06-08,10,9633
2020-06-08,11,9786
2020-06-08,12,10641
2020-06-08,13,10564
2020-06-08,14,9487
2020-06-08,15,10006
2020-06-08,16,12391
2020-06-08,17,19323
2020-06-08,18,24640
2020-06-08,19,15607
2020-06-08,20,10537
2020-06-08,21,10074
2020-06-08,22,9696
2020-06-08,23,2641
2020-06-09,0,873
2020-06-09,1,20
2020-06-09,5,0
2020-06-09,6,3863
2020-06-09,7,12438
2020-06-09,8,22386
2020-06-09,9,12927
2020-06-09,10,8961
2020-06-09,11,8756
2020-06-09,12,10233
2020-06-09,13,10427
2020-06-09,14,9756
2020-06-09,15,9882
2020-06-09,16,12434
2020-06-09,17,19723
2020-06-09,18,24875
2020-06-09,19,15350
2020-06-09,20,10570
2020-06-09,21,10404
2020-06-09,22,10223
2020-06-09,23,2776
2020-06-10,0,972
2020-06-10,1,20
2020-06-10,5,1
2020-06-10,6,4002
2020-06-10,7,12957
2020-06-10,8,22028
2020-06-10,9,12944
2020-06-10,10,9099
2020-06-10,11,9102
2020-06-10,12,10606
2020-06-10,13,11062
2020-06-10,14,10207
2020-06-10,15,10444
2020-06-10,16,12979
2020-06-10,17,20311
2020-06-10,18,26035
2020-06-10,19,16198
2020-06-10,20,11012
2020-06-10,21,10934
2020-06-10,22,10484
2020-06-10,23,2803
2020-06-11,0,1024
2020-06-11,1,21
2020-06-11,5,0
2020-06-11,6,3854
2020-06-11,7,12959
2020-06-11,8,22677
2020-06-11,9,13126
2020-06-11,10,9298
2020-06-11,11,9211
2020-06-11,12,10609
2020-06-11,13,10811
2020-06-11,14,10172
2020-06-11,15,10644
2020-06-11,16,13211
2020-06-11,17,21272
2020-06-11,18,26548
2020-06-11,19,16578
2020-06-11,20,11302
2020-06-11,21,11608
2020-06-11,22,11122
2020-06-11,23,3041
2020-06-12,0,1621
2020-06-12,1,30
2020-06-12,5,1
2020-06-12,6,3927
2020-06-12,7,12287
2020-06-12,8,21818
2020-06-12,9,13676
2020-06-12,10,10361
2020-06-12,11,10667
2020-06-12,12,13065
2020-06-12,13,13305
2020-06-12,14,12954
2020-06-12,15,13865
2020-06-12,16,17608
2020-06-12,17,26976
2020-06-12,18,33747
2020-06-12,19,23172
2020-06-12,20,16708
2020-06-12,21,16047
2020-06-12,22,15278
2020-06-12,23,4910
2020-06-13,0,1445
2020-06-13,1,19
2020-06-13,5,0
2020-06-13,6,3903
2020-06-13,7,7826
2020-06-13,8,13036
2020-06-13,9,13145
2020-06-13,10,14946
2020-06-13,11,17688
2020-06-13,12,18677
2020-06-13,13,19518
2020-06-13,14,18520
2020-06-13,15,17818
2020-06-13,16,19097
2020-06-13,17,23413
2020-06-13,18,20262
2020-06-13,19,15701
2020-06-13,20,13977
2020-06-13,21,14443
2020-06-13,22,12510
2020-06-13,23,4796
2020-06-14,0,1425
2020-06-14,1,29
2020-06-14,5,0
2020-06-14,6,2674
2020-06-14,7,5016
2020-06-14,8,9073
2020-06-14,9,10042
2020-06-14,10,11537
2020-06-14,11,13527
2020-06-14,12,15825
2020-06-14,13,17770
2020-06-14,14,17295
2020-06-14,15,18123
2020-06-14,16,20630
2020-06-14,17,23542
2020-06-14,18,21214
2020-06-14,19,17739
2020-06-14,20,16049
2020-06-14,21,14947
2020-06-14,22,11272
2020-06-14,23,4644
2020-06-15,0,915
2020-06-15,1,19
2020-06-15,5,0
2020-06-15,6,4553
2020-06-15,7,13184
2020-06-15,8,23311
2020-06-15,9,13911
2020-06-15,10,10341
2020-06-15,11,10010
2020-06-15,12,11208
2020-06-15,13,11147
2020-06-15,14,10414
2020-06-15,15,10923
2020-06-15,16,12262
2020-06-15,17,19395
2020-06-15,18,24514
2020-06-15,19,16069
2020-06-15,20,10893
2020-06-15,21,10280
2020-06-15,22,9544
2020-06-15,23,2809
2020-06-16,0,884
2020-06-16,1,15
2020-06-16,5,0
2020-06-16,6,4228
2020-06-16,7,13115
2020-06-16,8,22524
2020-06-16,9,13295
2020-06-16,10,10004
2020-06-16,11,9584
2020-06-16,12,10686
2020-06-16,13,10941
2020-06-16,14,10304
2020-06-16,15,10316
2020-06-16,16,12734
2020-06-16,17,20098
2020-06-16,18,25078
2020-06-16,19,15856
2020-06-16,20,10887
2020-06-16,21,10786
2020-06-16,22,10248
2020-06-16,23,2753
2020-06-17,0,842
